Unnamed: 0;iso_code;country;year;region;compl_primary;out_primary
179132;MLI;Mali;2020;Tombouctou;0.439900010824203;0.360599994659424
208158;BEN;Benin;2018;Alibori;0.339800000190735;0.561999976634979
208159;BEN;Benin;2018;Atacora;0.550599992275238;0.471700012683868
208160;BEN;Benin;2018;Atlantique;0.900300025939941;0.118500001728535
208161;BEN;Benin;2018;Borgou;0.521899998188019;0.488599985837936
208162;BEN;Benin;2018;Collines;0.791800022125244;0.174600005149841
208163;BEN;Benin;2018;Couffo;0.733200013637543;0.26230001449585
208164;BEN;Benin;2018;Donga;0.752600014209747;0.339100003242493
208165;BEN;Benin;2018;Littoral;0.89520001411438;0.093299999833107
208166;BEN;Benin;2018;Mono;0.895500004291534;0.137199997901917
208167;BEN;Benin;2018;Oueme;0.9060999751091;0.108499996364117
208168;BEN;Benin;2018;Plateau;0.758599996566772;0.266000002622604
208169;BEN;Benin;2018;Zou;0.887799978256226;0.129700005054474
208413;BFA;Burkina Faso;2019;Boucle du Mouhoun;0.508199989795685;0.4966000020504
208414;BFA;Burkina Faso;2019;Cascades;0.726999998092651;0.438499987125397
208415;BFA;Burkina Faso;2019;Centre;0.902100026607513;0.122800000011921
208416;BFA;Burkina Faso;2019;Centre-Est;0.724799990653992;0.404700011014938
208417;BFA;Burkina Faso;2019;Centre-Nord;0.497999995946884;0.626800000667572
208418;BFA;Burkina Faso;2019;Centre-Ouest;0.677600026130676;0.505299985408783
208419;BFA;Burkina Faso;2019;Centre-Sud;0.880999982357025;0.319599986076355
208420;BFA;Burkina Faso;2019;Est;0.474799990653992;0.499599993228912
208421;BFA;Burkina Faso;2019;Hauts Bassins;0.713100016117096;0.368600010871887
208422;BFA;Burkina Faso;2019;Nord;0.611899971961975;0.450300008058548
208423;BFA;Burkina Faso;2019;Plateau-Central;0.814300000667572;0.44200000166893
208424;BFA;Burkina Faso;2019;Sahel;0.383599996566772;0.725300014019012
208425;BFA;Burkina Faso;2019;Sud-Ouest;0.692900002002716;0.407900005578995
208854;NER;Niger;2018;Agadez;0.691399991512299;0.364699989557266
208855;NER;Niger;2018;Diffa;0.414499998092651;0.614799976348877
208856;NER;Niger;2018;Dosso;0.717899978160858;0.361699998378754
208857;NER;Niger;2018;Maradi;0.578299999237061;0.47299998998642
208858;NER;Niger;2018;Tahoua;0.398499995470047;0.485500007867813
208859;NER;Niger;2018;Tillaberi;0.569199979305267;0.447400003671646
208860;NER;Niger;2018;Zinder;0.444999992847443;0.564499974250793
208861;NER;Niger;2018;Niamey;0.918500006198883;0.0803999975323677
209274;UGA;Uganda;2019;Central;0.39750000834465;0.0140000004321337
209275;UGA;Uganda;2019;Eastern;0.28099998831749;0.0606000013649464
209276;UGA;Uganda;2019;Northern;0.109700001776218;0.225500002503395
209277;UGA;Uganda;2019;Western;0.266200006008148;0.0533000007271767
